#taskLabel	taskNamespace	taskType	nCores	memMb	priority	isForceLocal	dependencies	cwd	command
makeLocusGraph_chromId_009_10_0007		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_009_10_0007.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 10:79061938-90356499 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_009_10_0008		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_009_10_0008.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 10:90356500-101651061 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_009_10_0009		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_009_10_0009.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 10:101651062-112945623 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_009_10_0010		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_009_10_0010.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 10:112945624-124240185 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_009_10_0011		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_009_10_0011.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 10:124240186-135534747 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_010_11_0000		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_010_11_0000.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 11:1-11250543 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_010_11_0001		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_010_11_0001.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 11:11250544-22501086 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_010_11_0002		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_010_11_0002.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 11:22501087-33751629 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_010_11_0003		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_010_11_0003.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 11:33751630-45002172 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_010_11_0004		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_010_11_0004.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 11:45002173-56252715 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_010_11_0005		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_010_11_0005.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 11:56252716-67503258 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_010_11_0006		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_010_11_0006.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 11:67503259-78753801 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_010_11_0007		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_010_11_0007.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 11:78753802-90004344 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_010_11_0008		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_010_11_0008.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 11:90004345-101254887 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_010_11_0009		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_010_11_0009.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 11:101254888-112505430 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_010_11_0010		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_010_11_0010.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 11:112505431-123755973 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_010_11_0011		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_010_11_0011.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 11:123755974-135006516 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_011_12_0000		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_011_12_0000.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 12:1-11154325 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_011_12_0001		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_011_12_0001.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 12:11154326-22308650 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_011_12_0002		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_011_12_0002.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 12:22308651-33462975 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_011_12_0003		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_011_12_0003.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 12:33462976-44617300 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_011_12_0004		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_011_12_0004.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 12:44617301-55771625 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_011_12_0005		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_011_12_0005.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 12:55771626-66925950 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_011_12_0006		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_011_12_0006.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 12:66925951-78080275 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_011_12_0007		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_011_12_0007.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 12:78080276-89234599 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_011_12_0008		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_011_12_0008.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 12:89234600-100388923 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_011_12_0009		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_011_12_0009.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 12:100388924-111543247 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_011_12_0010		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_011_12_0010.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 12:111543248-122697571 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_011_12_0011		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_011_12_0011.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 12:122697572-133851895 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_012_13_0000		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_012_13_0000.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 13:1-11516988 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_012_13_0001		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_012_13_0001.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 13:11516989-23033976 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_012_13_0002		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_012_13_0002.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 13:23033977-34550964 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_012_13_0003		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_012_13_0003.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 13:34550965-46067952 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
makeLocusGraph_chromId_012_13_0004		command	1	2048	0	0	makeGraphTmpDir		/apps/lab/miket/manta/0.29.5/libexec/EstimateSVLoci --output-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin.tmpdir/svLocusGraph.chromId_012_13_0004.bin --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --region 13:46067953-57584940 --min-candidate-sv-size 8 --min-edge-observations 3 --ref /PHShome/hw878/Rawdata/manta_practice.fa --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt
